"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"X041017C1d150S1"	"X041017E1d150S2"	"X041917E1d14S1"	"X041917F1d14S2"
"14638"	"Mapk7"	0	NA	NA	NA	NA	NA	0	0	0	0
"14639"	"Mapk8ip1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14640"	"Mapk8ip2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14641"	"Mapk8ip3"	1.9045136439426	-0.171268643686966	0.381902619533867	-0.448461557807613	0.653820123991302	NA	0	6.48490816166327	0	1.13314641410711
"14642"	"Mapkap1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14643"	"Mapkapk2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14644"	"Mapkapk3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14645"	"Mapkapk5"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14646"	"Mapkbp1"	0.849859810580334	0.239591865278257	0.371358173333017	0.645177304508664	0.518812291980695	NA	0	0	0	3.39943924232133
"14647"	"Mapre1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14648"	"Mapre2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14649"	"Mapre3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14650"	"Marc1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14651"	"Marc2"	2.12257019974627	-0.126872914395132	0.382894923450806	-0.331351779887029	0.74037878350242	NA	0	6.48490816166327	2.00537263732182	0
"14652"	"March1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14653"	"March10"	0	NA	NA	NA	NA	NA	0	0	0	0
"14654"	"March11"	0	NA	NA	NA	NA	NA	0	0	0	0
"14655"	"March3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14656"	"March7"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14657"	"March8"	0	NA	NA	NA	NA	NA	0	0	0	0
"14658"	"March9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14659"	"Marcks"	0	NA	NA	NA	NA	NA	0	0	0	0
"14660"	"Marcksl1-ps4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14661"	"Mark1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14662"	"Mark3"	0.788855947198104	0.0971564410201798	0.371238882375586	0.261708688482382	0.793546041505041	NA	0.889130960578193	0	0	2.26629282821422
"14663"	"Mark4"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14664"	"Mars"	0	NA	NA	NA	NA	NA	0	0	0	0
"14665"	"Mars2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14666"	"Marveld1"	2.07060268504492	0.318577930541811	0.417927017348506	0.762281253226928	0.445892160172042	NA	0	0	6.01611791196545	2.26629282821422
"14667"	"Marveld2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14668"	"Mas1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14669"	"Masp1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14670"	"Mast3"	0.788855947198104	0.0971564410201798	0.371238882375586	0.261708688482382	0.793546041505041	NA	0.889130960578193	0	0	2.26629282821422
"14671"	"Mast4"	0.444565480289096	-0.212705576235183	0.357280868395063	-0.595345553179704	0.551612512059958	NA	1.77826192115639	0	0	0
"14672"	"Mastl"	0	NA	NA	NA	NA	NA	0	0	0	0
"14673"	"Mat1a"	0.463207725833091	-0.214167720964374	0.358231533155238	-0.597847205347959	0.549941889678628	NA	0	1.85283090333236	0	0
"14674"	"Mat2a"	2.77924635499855	-0.258211783593616	0.38421319362876	-0.672053401276764	0.501549700643288	NA	0	11.1169854199942	0	0
"14675"	"Mat2b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14676"	"Matk"	0	NA	NA	NA	NA	NA	0	0	0	0
"14677"	"Matn1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14678"	"Matn2"	2.46728613785997	0.0332336223329383	0.518021881993636	0.0641548619626584	0.94884691824785	NA	0.889130960578193	3.70566180666473	3.00805895598272	2.26629282821422
"14679"	"Matn3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14680"	"Matn4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14681"	"Matr3"	0.849859810580334	0.239591865278257	0.371358173333017	0.645177304508664	0.518812291980695	NA	0	0	0	3.39943924232133
"14682"	"Mavs"	0	NA	NA	NA	NA	NA	0	0	0	0
"14683"	"Max"	0	NA	NA	NA	NA	NA	0	0	0	0
"14684"	"Maz"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"14685"	"Mb"	0	NA	NA	NA	NA	NA	0	0	0	0
"14686"	"Mb21d1"	3.26744986673994	-0.199488826545557	0.542603245568066	-0.367651369900501	0.713133205752066	NA	8.00217864520373	0.926415451666182	3.00805895598272	1.13314641410711
"14687"	"Mb21d2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14688"	"Mbd1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14689"	"Mbd3l1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14690"	"Mbd3l2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14691"	"Mbd4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14692"	"Mbd5"	7.13743129875649	0.323517316909068	0.581416523587915	0.556429519602653	0.577917263493149	NA	0	7.41132361332945	3.00805895598272	18.1303426257138
"14693"	"Mbd6"	0	NA	NA	NA	NA	NA	0	0	0	0
"14694"	"Mbip"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"14695"	"Mbl1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14696"	"Mbl2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14697"	"Mblac1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14698"	"Mblac2"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"14699"	"Mbnl2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14700"	"Mbnl3"	0.533958183192005	0.225205524709949	0.361592951627582	0.622815029154374	0.533406080869277	NA	0	0	1.00268631866091	1.13314641410711
"14701"	"Mboat1"	1.61698304439407	-0.156355738642289	0.380533325353003	-0.410885796920007	0.681156277475476	NA	5.33478576346916	0	0	1.13314641410711
"14702"	"Mboat2"	0.752014738995681	0.2366127573406	0.369378343658253	0.640570194227502	0.521801969782678	NA	0	0	3.00805895598272	0
"14703"	"Mboat4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14704"	"Mboat7"	0	NA	NA	NA	NA	NA	0	0	0	0
"14705"	"Mbp"	0	NA	NA	NA	NA	NA	0	0	0	0
"14706"	"Mbtps1"	2.92074726971637	-0.10554498414068	0.477390118498577	-0.2210874922854	0.825024309010461	NA	0	7.41132361332945	2.00537263732182	2.26629282821422
"14707"	"Mbtps2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14708"	"Mc1r"	0	NA	NA	NA	NA	NA	0	0	0	0
"14709"	"Mc4r"	0	NA	NA	NA	NA	NA	0	0	0	0
"14710"	"Mc5r"	0	NA	NA	NA	NA	NA	0	0	0	0
"14711"	"Mcat"	0	NA	NA	NA	NA	NA	0	0	0	0
"14712"	"Mcc"	1.13314641410711	0.24646975144118	0.375847269016305	0.655771031904154	0.511971457674109	NA	0	0	0	4.53258565642845
"14713"	"Mccc1os"	0.463207725833091	-0.214167720964374	0.358231533155238	-0.597847205347959	0.549941889678628	NA	0	1.85283090333236	0	0
"14714"	"Mccc2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14715"	"Mcee"	0	NA	NA	NA	NA	NA	0	0	0	0
"14716"	"Mcemp1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14717"	"Mcf2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14718"	"Mcf2l"	0	NA	NA	NA	NA	NA	0	0	0	0
"14719"	"Mcfd2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14720"	"Mchr1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14721"	"Mcidas"	0	NA	NA	NA	NA	NA	0	0	0	0
"14722"	"Mcl1"	5.25045609142738	0.105596070810807	0.600923894432856	0.175722869050609	0.860511667960428	NA	8.00217864520373	0.926415451666182	3.00805895598272	9.06517131285689
"14723"	"Mcm10"	0	NA	NA	NA	NA	NA	0	0	0	0
"14724"	"Mcm2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14725"	"Mcm6"	0	NA	NA	NA	NA	NA	0	0	0	0
"14726"	"Mcm7"	0	NA	NA	NA	NA	NA	0	0	0	0
"14727"	"Mcm8"	0	NA	NA	NA	NA	NA	0	0	0	0
"14728"	"Mcmbp"	0	NA	NA	NA	NA	NA	0	0	0	0
"14729"	"Mcpt1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14730"	"Mcpt2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14731"	"Mcpt4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14732"	"Mcpt8"	0	NA	NA	NA	NA	NA	0	0	0	0
"14733"	"Mcpt9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14734"	"Mcpt-ps1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14735"	"Mctp1"	6.48424425575434	0.141390566450855	0.50306121894097	0.28106035831684	0.778664105551529	NA	8.89130960578193	0	17.0456674172354	0
"14736"	"Mctp2"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14737"	"Mcts1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14738"	"Mcts2"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14739"	"Mcur1"	2.25604421698704	0.257652953932037	0.382910212565932	0.672880862083752	0.501023088475505	NA	0	0	9.02417686794817	0
"14740"	"Mdga2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14741"	"Mdh1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14742"	"Mdh1b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14743"	"Mdh2"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"14744"	"Mdk"	0	NA	NA	NA	NA	NA	0	0	0	0
"14745"	"Mdm1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14746"	"Mdm2"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14747"	"Mdp1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14748"	"Me1"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"14749"	"Mea1"	3.01085021791509	-0.275178489671093	0.394518583191743	-0.697504506492033	0.485487120136837	NA	0	12.0434008716604	0	0
"14750"	"Meaf6"	0	NA	NA	NA	NA	NA	0	0	0	0
"14751"	"Mecom"	0.752014738995681	0.2366127573406	0.369378343658253	0.640570194227502	0.521801969782678	NA	0	0	3.00805895598272	0
"14752"	"Mecp2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14753"	"Med1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14754"	"Med10"	0	NA	NA	NA	NA	NA	0	0	0	0
"14755"	"Med11"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14756"	"Med12"	0	NA	NA	NA	NA	NA	0	0	0	0
"14757"	"Med12l"	0.566573207053556	0.227005301252865	0.362843263746702	0.625629090943619	0.531558253096936	NA	0	0	0	2.26629282821422
"14758"	"Med13l"	1.78179567188233	0.144860352032099	0.422481009466729	0.342880150317164	0.731688625307504	NA	0	1.85283090333236	3.00805895598272	2.26629282821422
"14759"	"Med16"	8.03676623208604	-0.36789025769234	0.648425386726007	-0.567359429817932	0.570470007596074	NA	19.5608811327202	2.77924635499855	3.00805895598272	6.79887848464267
"14760"	"Med17"	5.0164222867154	0.187123102220407	0.477101985860037	0.392207762210617	0.694904709264748	NA	5.33478576346916	0	0	14.7309033833924
"14761"	"Med19"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14762"	"Med20"	0	NA	NA	NA	NA	NA	0	0	0	0
"14763"	"Med21"	0	NA	NA	NA	NA	NA	0	0	0	0
"14764"	"Med22"	0	NA	NA	NA	NA	NA	0	0	0	0
"14765"	"Med23"	0.784629762857232	0.237660052564318	0.370076817318717	0.642191138278303	0.520749086135738	NA	0	0	2.00537263732182	1.13314641410711
"14766"	"Med24"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"14767"	"Med25"	0	NA	NA	NA	NA	NA	0	0	0	0
"14768"	"Med26"	0	NA	NA	NA	NA	NA	0	0	0	0
"14769"	"Med28"	0	NA	NA	NA	NA	NA	0	0	0	0
"14770"	"Med29"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"14771"	"Med30"	0	NA	NA	NA	NA	NA	0	0	0	0
"14772"	"Med31"	0	NA	NA	NA	NA	NA	0	0	0	0
"14773"	"Med4"	4.08806989539022	-0.234937397641393	0.532726040393498	-0.441009787071525	0.659205911650101	NA	5.33478576346916	6.48490816166327	0	4.53258565642845
"14774"	"Med7"	0	NA	NA	NA	NA	NA	0	0	0	0
"14775"	"Med8"	0	NA	NA	NA	NA	NA	0	0	0	0
"14776"	"Med9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14777"	"Med9os"	0	NA	NA	NA	NA	NA	0	0	0	0
"14778"	"Medag"	0	NA	NA	NA	NA	NA	0	0	0	0
"14779"	"Mef2a"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14780"	"Mef2b"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14781"	"Mef2c"	3.63104310523788	0.325780454722905	0.450736850578672	0.722773064382591	0.469819318364176	NA	0	0.926415451666182	0	13.5977569692853
"14782"	"Mefv"	0	NA	NA	NA	NA	NA	0	0	0	0
"14783"	"Meg3"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14784"	"Megf9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14785"	"Mei1"	3.98837886200926	0.597434415604362	0.527568273753223	1.13243052193813	0.257453478899656	NA	0	0	8.02149054928726	7.93202489874978
"14786"	"Mei4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14787"	"Meis1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14788"	"Meis2"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14789"	"Meis3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14790"	"Memo1"	3.92895399801309	0.13518304049658	0.508134153405744	0.266038091693941	0.790209872834828	NA	0	5.55849270999709	9.02417686794817	1.13314641410711
"14791"	"Meox1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14792"	"Meox2"	1.25335789832613	0.248715771072028	0.377288945908094	0.659218282882357	0.509755608178329	NA	0	0	5.01343159330454	0
"14793"	"Mep1a"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"14794"	"Mep1b"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14795"	"Mepce"	0	NA	NA	NA	NA	NA	0	0	0	0
"14796"	"Mepe"	0	NA	NA	NA	NA	NA	0	0	0	0
"14797"	"Mesdc1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14798"	"Mesdc2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14799"	"Mesp1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14800"	"Mesp2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14801"	"Mest"	0	NA	NA	NA	NA	NA	0	0	0	0
"14802"	"Met"	0	NA	NA	NA	NA	NA	0	0	0	0
"14803"	"Metap1"	0.817244786718783	0.238651898467633	0.370735836139629	0.643724925414953	0.519753823872865	NA	0	0	1.00268631866091	2.26629282821422
"14804"	"Metap1d"	0	NA	NA	NA	NA	NA	0	0	0	0
"14805"	"Metap2"	1.69971962116067	0.253794981319443	0.380506017945206	0.666993343994864	0.504776384981275	NA	0	0	0	6.79887848464267
"14806"	"Metrn"	0	NA	NA	NA	NA	NA	0	0	0	0
"14807"	"Metrnl"	0	NA	NA	NA	NA	NA	0	0	0	0
"14808"	"Mettl1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14809"	"Mettl14"	0	NA	NA	NA	NA	NA	0	0	0	0
"14810"	"Mettl15"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14811"	"Mettl17"	0	NA	NA	NA	NA	NA	0	0	0	0
"14812"	"Mettl18"	0	NA	NA	NA	NA	NA	0	0	0	0
"14813"	"Mettl23"	0	NA	NA	NA	NA	NA	0	0	0	0
"14814"	"Mettl24"	0	NA	NA	NA	NA	NA	0	0	0	0
"14815"	"Mettl25"	0	NA	NA	NA	NA	NA	0	0	0	0
"14816"	"Mettl3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14817"	"Mettl4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14818"	"Mettl5"	0	NA	NA	NA	NA	NA	0	0	0	0
"14819"	"Mettl7a1"	3.25390255962707	-0.069908882737719	0.428676639173022	-0.16308069148014	0.870454902235818	NA	8.00217864520373	0	5.01343159330454	0
"14820"	"Mettl7a2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14821"	"Mettl7a2Higd1c"	0	NA	NA	NA	NA	NA	0	0	0	0
"14822"	"Mettl7a3"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14823"	"Mettl7b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14824"	"Mettl8"	1.36208528038797	-0.149575553726434	0.378826749211377	-0.394838944287363	0.692961751772375	NA	4.44565480289096	0	1.00268631866091	0
"14825"	"Mettl9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14826"	"Mex3c"	0	NA	NA	NA	NA	NA	0	0	0	0
"14827"	"Mex3d"	8.58629400466255	-0.620452934876992	0.66067510848745	-0.939119586777619	0.347669348978042	NA	14.2260953692511	12.9698163233265	6.01611791196545	1.13314641410711
"14828"	"Mfap1a"	0	NA	NA	NA	NA	NA	0	0	0	0
"14829"	"Mfap1b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14830"	"Mfap2"	1.85254612924124	0.290960136834481	0.402784404532587	0.722371903083307	0.470065856511173	NA	0	0	4.01074527464363	3.39943924232133
"14831"	"Mfap3l"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14832"	"Mfge8"	0	NA	NA	NA	NA	NA	0	0	0	0
"14833"	"Mfhas1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14834"	"Mfi2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14835"	"Mfn1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14836"	"Mfn2"	4.99468957333103	0.0075156592191015	0.474373520996447	0.0158433362876462	0.98735937540997	NA	9.78044056636012	0	0	10.198317726964
"14837"	"Mfrp"	0	NA	NA	NA	NA	NA	0	0	0	0
"14838"	"Mfsd1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14839"	"Mfsd10"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14840"	"Mfsd11"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"14841"	"Mfsd12"	0	NA	NA	NA	NA	NA	0	0	0	0
"14842"	"Mfsd2a"	3.98019345573776	0.212602523427642	0.580365778130567	0.366325051267602	0.714122538623519	NA	4.44565480289096	0.926415451666182	6.01611791196545	4.53258565642845
"14843"	"Mfsd2b"	6.92954680813419	0.56876490643163	0.638215648767604	0.89117981912527	0.372832709163002	NA	2.66739288173458	2.77924635499855	3.00805895598272	19.2634890398209
"14844"	"Mfsd4"	0	NA	NA	NA	NA	NA	0	0	0	0
"14845"	"Mfsd5"	6.79887848464267	0.528613870404782	0.505462477506545	1.04580239667333	0.295652274416799	NA	0	0	0	27.1955139385707
"14846"	"Mfsd6l"	0	NA	NA	NA	NA	NA	0	0	0	0
"14847"	"Mfsd7a"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14848"	"Mfsd7b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14849"	"Mfsd8"	6.23230527758911	0.496341130780546	0.49441836343986	1.00388894807084	0.315432144234239	NA	0	0	0	24.9292211103565
"14850"	"Mfsd9"	0	NA	NA	NA	NA	NA	0	0	0	0
"14851"	"Mgam"	0	NA	NA	NA	NA	NA	0	0	0	0
"14852"	"Mgarp"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14853"	"Mgat1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14854"	"Mgat2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14855"	"Mgat3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14856"	"Mgat4c"	0	NA	NA	NA	NA	NA	0	0	0	0
"14857"	"Mgat5"	4.56826432133543	0.10939629791802	0.523494310527254	0.208973231834818	0.834469135170573	NA	7.11304768462554	0	10.0268631866091	1.13314641410711
"14858"	"Mgea5"	0.444565480289096	-0.212705576235183	0.357280868395063	-0.595345553179704	0.551612512059958	NA	1.77826192115639	0	0	0
"14859"	"Mgl2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14860"	"Mgll"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14861"	"Mgme1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14862"	"Mgmt"	0	NA	NA	NA	NA	NA	0	0	0	0
"14863"	"Mgst1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14864"	"Mgst2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14865"	"Mgst3"	1.29952022930056	0.157680989900766	0.38297153890998	0.411730308600894	0.680537107375224	NA	0	0.926415451666182	2.00537263732182	2.26629282821422
"14866"	"Mia"	0	NA	NA	NA	NA	NA	0	0	0	0
"14867"	"Mia2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14868"	"Mia3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14869"	"Miat"	0	NA	NA	NA	NA	NA	0	0	0	0
"14870"	"Mib2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14871"	"Mical1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14872"	"Mical2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14873"	"Mical3"	2.77924635499855	-0.258211783593616	0.38421319362876	-0.672053401276764	0.501549700643288	NA	0	11.1169854199942	0	0
"14874"	"Micalcl"	1.85283090333236	-0.252793981673112	0.381274061126244	-0.663024337208737	0.507314967307156	NA	0	7.41132361332945	0	0
"14875"	"Micu1"	2.34060894386907	-0.111730139000806	0.447578688351198	-0.249632392937207	0.802871645552631	NA	6.22391672404735	0	2.00537263732182	1.13314641410711
"14876"	"Micu2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14877"	"Mid1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14878"	"Mid1ip1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14879"	"Mid2"	5.44967998532263	0.380158710319965	0.541574695703044	0.701950651195884	0.482709939519515	NA	0.889130960578193	2.77924635499855	0	18.1303426257138
"14880"	"Mief1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14881"	"Mief2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14882"	"Mien1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14883"	"Mier1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14884"	"Mier2"	5.57118569483659	0.766170470033605	0.593854591946469	1.29016510173364	0.196993340139906	NA	0	0.926415451666182	10.0268631866091	11.3314641410711
"14885"	"Mier3"	0	NA	NA	NA	NA	NA	0	0	0	0
"14886"	"Mif"	0	NA	NA	NA	NA	NA	0	0	0	0
"14887"	"Mif4gd"	2.549579431741	0.258953375934405	0.383712685942619	0.674862691334448	0.499763005900556	NA	0	0	0	10.198317726964
"14888"	"Miip"	4.88440100356402	0.66032644724801	0.571207753520179	1.15601800427011	0.247673792721891	NA	0	0.926415451666182	5.01343159330454	13.5977569692853
"14889"	"Mill1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14890"	"Mill2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14891"	"Minos1"	2.78899294897523	-0.349765561018746	0.479000872361042	-0.730198171236552	0.465269060240487	NA	0.889130960578193	9.26415451666182	1.00268631866091	0
"14892"	"Minpp1"	4.78053350509305	0.635493161877228	0.592207517671604	1.07309202081023	0.283229830706051	NA	0.889130960578193	0.926415451666182	15.0402947799136	2.26629282821422
"14893"	"Mios"	5.26560020960719	-0.285491835249561	0.594811059180325	-0.479970624021318	0.631248281411666	NA	0.889130960578193	13.8962317749927	4.01074527464363	2.26629282821422
"14894"	"Miox"	0	NA	NA	NA	NA	NA	0	0	0	0
"14895"	"Mip"	1.46037363485819	-0.0657222759285661	0.388288808542863	-0.169261319107298	0.86559109981928	NA	0	3.70566180666473	1.00268631866091	1.13314641410711
"14896"	"Mipol1"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"14897"	"Mir100"	0	NA	NA	NA	NA	NA	0	0	0	0
"14898"	"Mir101a"	0	NA	NA	NA	NA	NA	0	0	0	0
"14899"	"Mir101b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14900"	"Mir101c"	0	NA	NA	NA	NA	NA	0	0	0	0
"14901"	"Mir103-1"	0	NA	NA	NA	NA	NA	0	0	0	0
"14902"	"Mir103-2"	0	NA	NA	NA	NA	NA	0	0	0	0
"14903"	"Mir105"	0	NA	NA	NA	NA	NA	0	0	0	0
"14904"	"Mir106a"	0	NA	NA	NA	NA	NA	0	0	0	0
"14905"	"Mir106b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14906"	"Mir107"	0	NA	NA	NA	NA	NA	0	0	0	0
"14907"	"Mir10a"	1.55597918101184	-0.249861718652243	0.379655216492392	-0.658127974536206	0.510455901512208	NA	6.22391672404735	0	0	0
"14908"	"Mir10b"	0	NA	NA	NA	NA	NA	0	0	0	0
"14909"	"Mir1187"	0	NA	NA	NA	NA	NA	0	0	0	0
"14910"	"Mir1188"	0	NA	NA	NA	NA	NA	0	0	0	0
"14911"	"Mir1190"	0	NA	NA	NA	NA	NA	0	0	0	0
